Date,Adj Close,Close,High,Low,Open,Volume,returns,ma_5,ma_20
2024-07-14 00:00:00+00:00,227.78769723457657,227.99182995012285,227.99182995012285,222.80435114627164,226.93537795915458,58469512,0.00653888402524605,,
2024-01-27 00:00:00+00:00,173.44451813379803,174.32902446197002,175.7632237972118,172.97314029558672,173.5064313439477,68302856,0.024808014604454476,,
2024-09-20 00:00:00+00:00,175.80337538175934,176.82689023068042,176.82689023068042,173.38370006625908,173.95652441958157,79975497,-0.005181130764130404,,
2024-07-28 00:00:00+00:00,168.8755804693408,169.56661675353146,174.0585915436904,167.75983625973913,171.79899167564858,73165112,-0.019167279586534414,,
2024-07-13 00:00:00+00:00,186.1528342439393,186.85922316648987,187.77723164687444,185.45865822481255,187.3358326979189,56661407,-0.0032225473744457167,,
2024-07-18 00:00:00+00:00,211.40079033058137,211.79424188181576,212.88219879606663,209.02408163554267,211.59679130689676,44858220,0.007920147510585007,,
2024-08-25 00:00:00+00:00,202.39989608613524,202.8961274071919,204.34527232876962,199.84892402733936,200.09422607700364,66182967,0.02106321938149014,,
2024-10-27 00:00:00+00:00,189.2229135685022,190.39127585865484,190.39127585865484,188.92675624361303,189.46506141854266,49215111,0.0030627968844576525,,
2023-12-06 00:00:00+00:00,184.81831702704142,186.13066895448324,188.00427030126517,184.40272679365503,187.0864800590124,82019325,-0.03578662771169838,,
2024-01-22 00:00:00+00:00,190.62622158412782,190.32841555768525,193.08403110686461,189.48604807229,189.48604807229,53374494,0.0015789661787208864,,
2024-07-05 00:00:00+00:00,193.9567630594437,195.14310671060278,198.15165033643535,194.62273895891758,197.23067390252112,52496579,-0.010713925988598105,,
2024-02-16 00:00:00+00:00,226.32190828654592,225.76955213789088,228.13054013487186,223.8871503138994,225.8239681404508,38390802,0.010288146667049247,,
2024-04-19 00:00:00+00:00,184.770628635723,185.89350142685748,188.28055700750747,184.2676755333612,187.3472671566425,82483245,-0.03578662771169838,,
2024-07-08 00:00:00+00:00,197.10852313596467,197.88179324733724,198.3006283008885,197.46852738399522,197.80663614940832,128869753,-0.002725724519050954,,
2024-04-11 00:00:00+00:00,188.56082991618155,189.0826573400761,191.1035660451877,188.34789971925332,190.5689568238622,53520840,0.0005810914346444651,187.82000122070312,188.88149871826172
2024-03-21 00:00:00+00:00,178.2467956739133,178.78427833107676,179.40704590906466,176.7336043640655,178.4151953213186,62893538,0.0030627968844576525,,
2024-07-06 00:00:00+00:00,182.38186219038545,184.06733190080726,184.32551737464698,181.11621263589228,182.59079038614686,65792327,-0.012317089655153213,,
2024-08-12 00:00:00+00:00,192.0759683565961,192.8048348944789,193.36064660435278,191.95061557632368,193.02154342870892,30826601,-0.007004319455287122,,
2024-08-19 00:00:00+00:00,228.20714128431848,227.89754143874265,228.47228188361308,225.19200361245075,226.6865321907449,37006433,0.005080219022304933,,
2023-12-02 00:00:00+00:00,222.75472673958745,222.94737793310264,225.10518025262246,220.5762519465632,221.01044257890933,65705983,-0.013279624414008095,,
2024-06-13 00:00:00+00:00,226.42739025167418,226.34063207365662,228.903154762478,225.5791010161906,227.01800304544454,54185161,-0.007581050616453089,224.20399780273436,223.68000106811525
2023-12-01 00:00:00+00:00,190.71209779793503,191.24972178368125,192.20760445016978,189.4979907290441,191.9615792991706,47182439,-0.003585918553020928,193.5999969482422,188.114998626709
2024-07-23 00:00:00+00:00,224.74984741210935,225.00999450683597,226.94000244140625,222.67999267578125,224.3699951171875,39960300,,,
2023-12-28 00:00:00+00:00,170.40149322622813,171.06955393186513,173.8428278686056,168.62795129698034,169.33921064871652,77146440,0.010236661109698675,,
2024-01-25 00:00:00+00:00,204.48508536600656,204.64165221277176,205.08501165823787,202.11954883077237,202.7419363228115,49625084,0.0020337006352117992,,
2024-03-17 00:00:00+00:00,168.97418163410094,169.61119061048058,171.38630387950187,169.2141693683468,169.610793602004,45156098,-0.003472813820767917,,
2024-04-20 00:00:00+00:00,189.9710152293171,190.0388595234176,193.2716207332597,189.34229636477988,191.70166981528996,52024660,5.268852431927762e-05,,
2024-09-30 00:00:00+00:00,185.26023845423407,186.45998526787085,186.86765915327848,183.9932315976976,185.79321443545362,40466721,0.0017781229460980263,185.67999877929688,190.2654998779297
2024-04-21 00:00:00+00:00,206.4147213441482,206.55079935948106,206.72548283888324,203.2176133485653,205.17552345365598,58765280,0.01239203884745943,,
2024-02-13 00:00:00+00:00,186.98412452574857,186.9592943051682,191.08576643719636,186.9592943051682,191.08576643719636,51281540,-0.02105808874908477,190.20799865722657,182.88100051879883
2024-02-08 00:00:00+00:00,164.82828617165896,164.26894323679068,166.82173641894192,164.26894323679068,166.82173641894192,67158747,-0.012212603975853775,,
2023-12-28 00:00:00+00:00,230.8586667100044,230.90185020115166,235.21690825230598,227.47595830521985,234.31562878285496,52191494,-0.021623022514703494,,
2024-03-27 00:00:00+00:00,172.87513732910156,173.30999755859375,173.60000610351562,170.11000061035156,170.41000366210938,60273300,,,
2024-10-12 00:00:00+00:00,195.54226121498655,195.79791915422035,196.60616043342276,193.1990411621084,194.91486295529222,49986609,0.002778557033511264,,
2023-12-01 00:00:00+00:00,192.63526678380643,193.36334212644542,194.19531643222172,190.0342504646673,190.0342504646673,66281909,0.02106321938149014,,
2024-01-24 00:00:00+00:00,210.08101405326602,210.46488549901318,213.28563766320332,207.52708703716027,211.31330869361773,59852258,0.014450770844278482,,
2024-10-19 00:00:00+00:00,177.8040293557579,178.5052393095708,179.01056933728833,176.31916788408594,177.32334894393156,75613433,,,
2024-02-21 00:00:00+00:00,170.61999173369182,171.14645734494025,172.70751542622196,170.75743966384573,172.48521911421528,52549970,-0.012122559005482425,171.3679992675781,177.8944999694824
2023-11-06 00:00:00+00:00,192.29048073074338,193.03567958022614,193.7097608870765,193.03567958022614,193.17168147071675,28921787,-0.0028409247645565516,194.62000122070313,193.83150100708008
2024-07-07 00:00:00+00:00,185.2331725344998,185.54003593234052,186.8232865715839,183.90198492879347,184.8001472665667,53346709,-0.00489234660846527,,
2024-07-06 00:00:00+00:00,170.03585179724976,169.8884681048138,172.1060756500646,169.68101558608706,170.517091786181,95030127,-0.028440952671264008,,
2024-05-21 00:00:00+00:00,192.4834438832519,192.81296534457738,194.2046453073732,191.10731757647142,191.53820766770832,58332057,0.004468184574312861,,
2024-02-23 00:00:00+00:00,187.24046578413228,187.74889109486446,191.59119089213547,187.42177140829648,190.71222558874774,56384253,-0.01924582758897031,,
2024-10-31 00:00:00+00:00,170.44432997381577,170.87306647857952,171.33853064218957,169.5199659347669,170.26205193751343,75917192,0.004501803541427263,,
2024-02-04 00:00:00+00:00,181.63536980184833,182.47616055598309,183.29500886979952,179.2589518896827,181.49728648612532,54046626,0.008114380608232441,,
2023-12-23 00:00:00+00:00,218.22453283555976,218.4022319453054,218.78479133992514,215.91230412591975,218.72399952583066,40091473,0.002161024455525462,,
2023-12-21 00:00:00+00:00,194.41508380858733,194.15717194077837,195.39653051559654,193.32748779575405,194.60314577504056,47493797,0.0016492672588361845,192.44199829101564,188.96249923706054
2023-11-27 00:00:00+00:00,189.0725250244141,189.7899932861328,190.6699981689453,188.8999938964844,189.9199981689453,40552600,,,
2023-11-20 00:00:00+00:00,190.7262420654297,191.4499969482422,191.91000366210935,189.8800048828125,189.88999938964844,46505100,,,
2024-10-18 00:00:00+00:00,235.0,235.0,236.17999267578125,234.00999450683597,236.17999267578125,46431500,,,
2024-04-26 00:00:00+00:00,189.60779082289054,189.7455750243433,190.78974372488392,187.53351508534595,187.53351508534595,70424625,0.012217940748059153,,
2024-06-29 00:00:00+00:00,187.06806682382188,187.77792615121615,188.93032312427988,186.91334714157225,187.8498193914022,47039853,-0.0009475597905649336,,
2023-12-16 00:00:00+00:00,197.1637750261666,198.11395576083925,199.00617083304465,195.92893766415716,198.2980975445712,66847204,0.000757697976345284,195.9340026855469,192.13150024414062
2023-11-09 00:00:00+00:00,197.35114918936043,198.43378961300317,200.13299022551774,196.0907760363201,197.46507201213126,66964276,0.000757697976345284,,
2024-07-21 00:00:00+00:00,205.99190400384194,206.1288878840331,207.6091956474633,203.54983161185754,205.3920142084073,49846776,0.0004940295003250661,,
2023-12-08 00:00:00+00:00,194.97015380859372,195.7100067138672,195.9900054931641,193.6699981689453,194.1999969482422,53377300,,,
2023-12-28 00:00:00+00:00,192.84820556640625,193.5800018310547,194.66000366210935,193.1699981689453,194.13999938964844,34049900,,,
2024-09-18 00:00:00+00:00,229.13299110991545,229.3982109212987,230.6510854540981,227.26197460603788,228.31227212472106,49995363,0.00377484559702701,,
2024-01-08 00:00:00+00:00,210.39504773577642,210.55617959757802,213.29619592092325,209.62167209814527,212.64416637486158,56324963,0.004185997884141646,,
2024-10-09 00:00:00+00:00,191.25709892523176,191.1202340955768,192.41340982596213,189.9317629701949,189.9317629701949,49632262,0.005255137081729533,,
2024-03-02 00:00:00+00:00,197.567390632424,197.87799309084068,199.65502260133587,196.4509751923004,198.4010262789647,62461994,0.0037971886914500708,,
2024-05-09 00:00:00+00:00,196.1916314381604,196.76278261220335,197.0561866162912,195.69896600643585,196.3771001940698,41903198,0.005360166700849378,,
2024-09-15 00:00:00+00:00,207.97478196734096,208.27560324110428,210.4637701717806,206.05609381772715,208.61116233978672,85481103,0.0028143519471321987,,
2024-09-14 00:00:00+00:00,176.30557301142812,177.01654536104496,177.05549795038908,173.77737870280185,174.23210922161948,80595872,-0.005181130764130404,,
2024-06-09 00:00:00+00:00,192.38850822703466,193.1939774231469,193.40831504223024,191.6089870305594,193.03423842489414,61157611,-0.012927361664163084,,
2024-02-16 00:00:00+00:00,210.02252729552322,210.5101469237685,212.66484808790108,208.72992934803563,210.85497674836137,43078364,0.004688282557118617,,
2024-05-05 00:00:00+00:00,216.55102299121396,216.8741298168985,217.75600240385066,212.16743819438673,212.42767320593387,60489695,0.029104572333703782,,
2024-06-01 00:00:00+00:00,166.57591825033117,166.94596542625203,168.92162002937474,166.5390953346965,168.15353205471789,43354196,-0.0057143256777808515,,
2024-04-10 00:00:00+00:00,182.88611215340404,183.33566476398326,184.49530638183742,181.17295968943486,181.95242882317055,65658290,-0.012317089655153213,185.29400024414062,189.54150009155273
2024-06-09 00:00:00+00:00,231.0293982917089,230.811767591358,235.75636732373712,227.647641883461,233.94840048425232,52110042,-0.021623022514703494,,
2024-02-13 00:00:00+00:00,187.28345334488674,188.35501981867435,189.8995732518816,186.99843421271618,189.2068437901942,41398321,-0.005754692554861274,,
2024-09-30 00:00:00+00:00,224.8773674623103,224.8773674623103,225.46840392754032,220.78042037936729,223.33464841207018,41014333,0.0037415535298863656,,
2024-01-09 00:00:00+00:00,177.69230303302294,178.25933477361707,179.74174964673892,175.3168377994798,175.64592099601174,67498711,0.024174881663950654,,
2024-10-17 00:00:00+00:00,187.65393834011215,188.2876124523768,190.3280944199042,187.22338271526985,189.0281918479328,53279951,-0.010713925988598105,,
2024-08-02 00:00:00+00:00,192.66741398884645,193.05840966009663,194.56885126957602,193.05840966009663,193.8529185306527,34303734,0.002226290179438095,,
2024-08-14 00:00:00+00:00,173.600859012558,173.01437663319166,177.32175426056088,173.01437663319166,175.46216068973234,76103887,0.006372414173507979,,
2024-05-10 00:00:00+00:00,170.60970439728993,171.32310889017592,171.5676595596412,169.57137431768254,170.9337914129229,53650372,-0.0083003986876804,,
2024-04-16 00:00:00+00:00,186.1866980716405,186.3327544785127,187.67083202748438,183.9437568908344,183.9437568908344,64125051,0.013340600842146166,,
2024-10-16 00:00:00+00:00,222.2944799503765,222.5168219654739,225.64977303718882,221.72946169279572,222.17749725084784,37123050,0.006927773316790287,,
2023-12-16 00:00:00+00:00,221.48090027983824,220.98241981757445,222.86057033553354,219.91606273486616,220.4637957136011,41970630,0.0020337006352117992,218.01400146484374,218.25900115966797
2024-06-13 00:00:00+00:00,186.41540454535368,186.6267327174394,190.9512562129483,186.504738532473,190.66425924103297,51036385,-0.02105808874908477,,
2024-09-13 00:00:00+00:00,216.13156975011907,216.2184277328965,218.6151668136262,209.28790012082143,211.80100154937324,75987867,-0.04816699858315232,,
2024-04-11 00:00:00+00:00,174.60079956054688,175.0399932861328,175.4600067138672,168.16000366210938,168.33999633789062,91070300,,,
2023-12-02 00:00:00+00:00,181.79348493514533,182.21307868619837,184.81108546225957,181.10187168353283,184.07044259151854,49758925,-0.008430343993323208,184.5019958496094,188.65549850463867
2024-02-02 00:00:00+00:00,194.34046872106666,194.85175182935794,196.00159860715803,193.81286082695303,194.8512497385379,42035463,0.006653222395139657,,
2024-09-26 00:00:00+00:00,193.66046746122117,193.61297003916061,194.50852129634342,192.52536161322237,192.52536161322237,50649290,0.009258771283728873,,
2024-06-08 00:00:00+00:00,191.64507634536636,192.08479129094542,195.3314144293924,192.08479129094542,194.30825665922433,44126027,-0.009012720896651283,,
2024-08-20 00:00:00+00:00,213.14204732772302,213.38724682567107,215.05890089364138,210.44322935097858,211.07811351678743,65983063,0.01999326794540668,,
2024-04-09 00:00:00+00:00,232.7117825339504,232.88432369238794,233.19304692915165,229.16335452644685,229.2608533453428,62685436,0.018803582252402196,,
2023-11-06 00:00:00+00:00,222.3074201030894,222.3074201030894,223.68483028292155,219.387167962493,221.70570444248912,51937000,-0.0036213980285899616,,
2023-12-30 00:00:00+00:00,192.95133303352577,194.40499246432645,194.74155511935436,193.2176259657311,194.65243996504324,32990953,0.002226290179438095,,
2024-04-11 00:00:00+00:00,185.31873026861146,185.6069597516219,187.7597550883287,185.01702254757743,186.73437862725,41539258,-0.006753467940081359,,
2024-09-26 00:00:00+00:00,184.81463518090024,184.13607695832872,187.10216290864798,184.13607695832872,187.10216290864798,55492245,-0.01935758093816553,,
2023-11-20 00:00:00+00:00,180.33414129192246,180.66997249313533,181.9440110405593,179.4101133191277,181.20330062637805,62728628,-0.012122559005482425,,
2024-06-21 00:00:00+00:00,174.23284185481597,174.61803460301365,180.31921039210303,174.14667196288642,179.96716215945122,94626705,-0.02105808874908477,,
2024-10-12 00:00:00+00:00,218.25548230973357,218.6706701743955,224.78811127973898,216.73079566064348,224.18611236687374,61884443,-0.028754283714746642,,
2024-03-08 00:00:00+00:00,207.1622132606574,207.76899593147016,207.76899593147016,193.6790470581586,193.9636344919317,174794446,0.07264912559045644,197.5019958496094,192.3859977722168
2024-09-27 00:00:00+00:00,227.7899932861328,227.7899932861328,229.5200042724609,227.3000030517578,228.4600067138672,34026000,,,
2023-12-18 00:00:00+00:00,184.2915974310662,185.12933140364123,185.12933140364123,182.66448455185508,184.00404110653088,42890276,-0.002263409002323691,183.60799865722657,191.67300033569336
2023-11-18 00:00:00+00:00,205.98681709781494,206.09763788685956,208.37929516569653,205.35628013643634,207.39962773125916,44593671,5.268852431927762e-05,,
2024-10-11 00:00:00+00:00,179.1882425614527,179.56279102475997,182.0565250866697,178.77212730240842,179.55896000640553,74183666,-0.0007095264939214196,,
2023-11-25 00:00:00+00:00,182.42246113471847,182.42218811051657,185.34970959893568,182.13247711403557,184.97921148494353,50852355,-0.008235380680192916,182.89400329589847,173.3535011291504
2024-02-22 00:00:00+00:00,183.90737915039065,184.3699951171875,184.9600067138672,182.4600067138672,183.47999572753903,52292200,,,
2023-11-18 00:00:00+00:00,196.16122770323474,197.60718773748573,197.60718773748573,196.19014499006687,196.19014499006687,40616977,0.005360166700849378,,
2023-12-19 00:00:00+00:00,218.55823203847697,218.42009956293757,220.36931495504325,216.28398590981325,219.1888477647368,41348638,0.0025659711533101426,,
2023-11-16 00:00:00+00:00,197.11939602086653,197.28817032783306,198.42762919769268,195.28175991057628,195.6371461787764,42867493,0.006162101432736655,,
2024-05-02 00:00:00+00:00,222.79295224428287,222.57559480815286,223.002330492754,218.02985386022158,221.38473542490996,44220902,0.011585130365211693,,
2024-04-27 00:00:00+00:00,203.78642984334076,204.24226761539023,205.37222863044474,202.37406045473608,202.3989419319264,54092456,0.017193056195245138,,
2024-06-18 00:00:00+00:00,168.89651164735426,168.8607388444313,170.099633599268,168.23109010999553,169.41123507167666,70950621,-0.0007095264939214196,,
2024-10-27 00:00:00+00:00,215.5451507422204,215.90746156339256,217.7270843253567,214.54371637513265,215.64122092520535,51094721,-0.0016966675118492702,,
2024-07-07 00:00:00+00:00,208.98758533689437,209.32230110253738,209.92632624678245,206.39429255221887,209.10537060626993,37792545,0.002519747352073054,,
2024-05-20 00:00:00+00:00,184.3864353320935,184.3331664397029,186.59316016246598,183.65334896091943,186.48468786297428,56720949,-0.01127438246948953,,
